,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
333,-6.2386246,-6.2385674,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577,-6.238577
334,-7.0597095,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662,-7.059662
335,-8.485111,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064,-8.485064
336,-13.718864,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939,-13.718939
337,-19.12742,-19.12757,-19.127577,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586,-19.127586
338,-18.936659,-18.936808,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825,-18.936825
339,-14.878395,-14.878479,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489,-14.878489
340,-12.797171,-12.797226,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355,-12.7972355
341,-11.285191,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238,-11.285238
342,-10.193722,-10.193748,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758,-10.193758
343,-8.921297,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314,-8.921314
344,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845,-6.635845
345,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517,-6.798517
346,-6.455635,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274,-6.4556274
347,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601,-6.482601
348,-9.078541,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856,-9.07856
349,-8.962345,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362,-8.962362
350,-8.308729,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748,-8.308748
351,-11.155113,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159,-11.155159
352,-5.4075947,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585,-5.407585
353,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816,-4.7897816
354,-2.8670177,-2.8669777,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682,-2.8669682
355,-3.3210983,-3.321064,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545,-3.3210545
356,-5.8545284,-5.8544884,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479,-5.854479
357,-6.22826,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257,-6.2282257
358,-8.775448,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393,-8.775393
359,-11.421627,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572,-11.421572
360,-11.477552,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495,-11.477495
361,-11.049391,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345,-11.049345
362,-11.559145,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109,-11.559109
363,-12.034512,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464,-12.034464
364,-11.882,-11.881962,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952,-11.881952
365,-11.855566,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518,-11.855518
366,-11.574308,-11.574261,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251,-11.574251
367,-15.777426,-15.777391,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382,-15.777382
368,-15.737782,-15.737736,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726,-15.737726
369,-16.485962,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907,-16.485907
370,-18.285313,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263,-18.285263
371,-8.531561,-8.531515,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506,-8.531506
372,-14.748217,-14.748169,-14.748169,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177,-14.748177
373,-15.813715,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669,-15.813669
374,-17.602627,-17.602592,-17.602592,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583,-17.602583
375,-18.469664,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624,-18.469624
376,-18.344397,-18.34435,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341,-18.344341
377,-18.004957,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917,-18.004917
