Source,Target,Diff1,Diff2,Diff3,Diff4,Diff5,Diff6,Diff7,Diff8,Diff9,Diff10,Diff11,Diff12,Diff13,Diff14,Diff15,Diff16,Diff17,Diff18,Diff19,Diff20,Diff21,Diff22,Diff23,Diff24,Diff25,Diff26,Diff27,Diff28,Diff29,Diff30,Diff31,Diff32,Diff33,Diff34,Diff35,Diff36,Diff37,Diff38,Diff39,Diff40,Diff41,Diff42,Diff43,Diff44,Diff45,Diff46,Diff47,Diff48,Diff49,Diff50,Diff51,Diff52,Diff53,Diff54,Diff55,Diff56,Diff57,Diff58,Diff59,Diff60,Diff61,Diff62,Diff63,Diff64,Diff65,Diff66,Diff67,Diff68,Diff69,Diff70,Diff71,Diff72,Diff73,Diff74,Diff75,Diff76,Diff77,Diff78,Diff79,Diff80,Diff81,Diff82,Diff83,Diff84,Diff85,Diff86,Diff87,Diff88,Diff89,Diff90,Diff91,Diff92,Diff93,Diff94,Diff95,Diff96,Diff97,Diff98,Diff99,Diff100,Diff101,Diff102,Diff103,Diff104,Diff105,Diff106,Diff107,Diff108,Diff109,Diff110,Diff111,Diff112,Diff113
87,91,-0.006552,-0.006552,0.003448,-0.006552,0.003448,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,0.003448,-0.006552,-0.006552,-0.003174,-0.003163,-0.003061,-0.002994,-0.002887,-0.00286,-0.002826,-0.002718,-0.002644,-0.002501,-0.001007,-0.002046,-0.001715,-0.001313,-0.001192,0.003448,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,0.003448,0.003448,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,-0.006552,0.023448,0.003448,-0.036552,-0.026552,0.323448,-0.016552,-0.096552,0.003448,0.003448,0.003448,0.003448,0.003448,0.003448,0.063448,0.063448,0.033448,-0.016552,-0.026552,-0.016552,-0.006552,-0.016552,-0.014013,-0.009924,-0.001156,-0.006177,-0.002268,0.009153,-0.006494,-0.070565,-0.242528,-0.071399,-0.076514,-0.076514,-0.002174,-0.071833,-0.516432,-0.045419,-0.002629,-0.046192,0.373448,0.003448,0.035847,-0.001169,0.068495,0.087483,0.123687,0.123687,0.068763,0.106998,0.055958,0.048512,0.041294,0.048327,0.048186,-0.001153,-0.001213,-0.00119,-0.001172,-0.001362,-0.002302,-0.01198,0.034504
91,98,-0.0112,-0.0112,-0.0012,-0.0112,-0.0012,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,0.0088,-0.0112,-0.0112,-0.01328,-0.01328,-0.0133,-0.01331,-0.01333,-0.01333,-0.01333,-0.01333,-0.01333,-0.01332,-0.00144,-0.01319,-0.01299,-0.01259,-0.01239,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0212,-0.0212,-0.0112,-0.0112,-0.0112,0.0288,-0.0112,-0.0112,-0.0112,-0.0912,-0.0012,0.0688,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,0.0888,0.0788,0.0388,-0.0012,-0.2012,-0.0012,-0.0012,-0.0012,-0.00364,-0.00294,-0.00654,-0.01561,-0.00595,0.01059,-0.0057,-0.07615,-0.24556,-0.27652,-0.27784,-0.27784,-0.01324,-0.28625,-0.33709,-0.28588,-0.01333,-0.28417,-0.3812,-0.2512,-0.14707,-0.00655,-0.05532,0.02519,0.10357,0.10357,0.06454,0.07543,0.05859,0.05426,0.04671,0.05605,0.0544,-0.00653,-0.00659,-0.00657,-0.00655,-0.00669,-0.01328,-0.00339,0.05095
100,98,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,-0.04602,0.00398,0.00398,0.00423,0.00424,0.00435,0.00443,0.00455,0.00459,0.00463,0.00477,0.00487,0.00507,0.00435,0.00582,0.00647,0.00767,0.0084,0.01398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.01398,0.00398,0.01398,0.01398,0.00398,0.00398,0.00398,-0.06602,0.00398,0.00398,0.00398,-0.01602,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,-0.03602,-0.03602,-0.05602,0.00398,-0.01602,0.00398,0.00398,0.00398,0.00463,0.00557,-0.00069,0.00567,-0.00176,-0.00739,0.00751,0.07281,0.27549,0.35839,0.36563,0.36563,0.00559,0.37188,0.3703,0.37091,0.00489,0.37301,0.39398,0.37398,0.37867,-0.00069,0.39603,0.3312,0.42571,0.42571,0.00848,-0.14788,-0.02562,-0.0401,-0.03515,-0.05114,-0.04256,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,0.00539,0.00579,-0.09334
113,100,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.53538,-0.01538,-0.01538,-0.01744,-0.01743,-0.01736,-0.01731,-0.01722,-0.0172,-0.01717,-0.01707,-0.017,-0.01685,-0.01487,-0.01629,-0.01571,-0.01467,-0.01406,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.01538,-0.03538,-0.00538,-0.02538,-0.01538,-0.05538,-0.01538,0.02462,-0.01538,-0.01538,-0.00538,-0.00538,-0.00538,-0.00538,0.00462,-0.00538,-0.02538,-0.01538,-0.08538,-0.01538,-0.01538,-0.02538,-0.01891,-0.01785,-0.00208,-0.02756,0.00351,0.03754,-0.0346,-0.32114,-0.0694,0.04209,0.05197,0.05197,-0.01646,0.05917,0.04744,0.058,-0.01698,0.06108,0.07462,0.07462,0.09464,-0.00208,0.11169,0.15075,0.14081,0.14081,0.259297,0.417345,0.227797,0.20698,0.17556,0.21195,0.20663,-0.00208,-0.00209,-0.00209,-0.00208,-0.00212,-0.01663,-0.01631,-0.62979
104,100,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.31043,0.01043,0.01043,0.01129,0.01129,0.0113,0.01131,0.01132,0.01132,0.01133,0.01134,0.01135,0.01137,0.01191,0.01143,0.01144,0.01146,0.01149,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.00043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.01043,0.00043,0.00043,0.00043,0.00043,0.01043,0.01043,0.01043,0.01043,0.02043,0.01043,0.01043,0.01043,0.01411,0.01428,0.00013,0.01789,-0.0037,-0.02528,0.02426,0.26602,0.2774,0.28051,0.28081,0.28081,0.01142,0.28124,0.28183,0.28123,0.01135,0.28125,0.28043,0.28043,0.27969,0.00013,0.28096,0.26895,0.28312,0.28312,0.21593,0.34102,-0.0227,-0.13205,-0.11885,-0.1971,-0.14608,0.00013,0.00013,0.00013,0.00013,0.00013,0.01141,0.01359,0.32232
79,104,-0.03666,-0.03666,-0.02666,-0.03666,-0.02666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,0.29334,-0.03666,-0.03666,-0.03227,-0.03227,-0.03227,-0.03226,-0.03226,-0.03226,-0.03226,-0.03226,-0.03226,-0.03225,-0.03107,-0.03221,-0.03203,-0.03178,-0.03165,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,-0.03666,0.00334,-0.03666,-0.03666,-0.04666,-0.03666,-0.02666,-0.02666,-0.02666,0.00334,0.00334,0.00334,0.00334,-0.03666,-0.03666,-0.03666,-0.03666,-0.04666,-0.03666,-0.03666,-0.03666,-0.03758,-0.03795,-0.00034,-0.0516,0.01088,0.07375,-0.07055,0.24989,0.28298,0.29697,0.29828,0.29828,-0.03223,0.29921,0.29744,0.29912,-0.03226,0.29947,0.30334,0.30334,0.30453,-0.00034,0.30661,0.31486,0.3102,0.3102,0.34224,0.32384,0.39249,0.40491,0.34596,0.44045,0.40992,-0.00034,-0.00035,-0.00035,-0.00034,-0.00035,-0.03226,-0.03578,0.30707
105,104,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.11438,0.04438,0.04438,0.04168,0.04168,0.0417,0.0417,0.04171,0.04171,0.04172,0.04172,0.04173,0.04174,0.04148,0.04177,0.04161,0.0414,0.04131,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.04438,0.00438,0.04438,0.04438,0.05438,0.04438,0.04438,0.03438,0.04438,0.00438,0.00438,0.00438,0.00438,0.04438,0.04438,0.04438,0.04438,0.05438,0.04438,0.04438,0.04438,0.0498,0.05044,0.00025,0.0667,-0.01428,-0.09536,0.09157,0.10879,0.10478,0.10287,0.10265,0.10265,0.04177,0.10261,0.10328,0.10253,0.04173,0.10253,0.10438,0.10438,0.10063,0.00025,0.10062,0.09368,0.1006,0.1006,0.06537,0.1205,-0.04358,-0.49692,-0.44793,0.29907,-0.5531,0.00025,0.00025,0.00025,0.00025,0.00025,0.04179,0.04771,0.11718
103,105,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.1396,0.0296,0.0296,0.03015,0.03015,0.03016,0.03016,0.03017,0.03017,0.03017,0.03017,0.03017,0.03017,0.03,0.03017,0.03004,0.02987,0.0298,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,-0.0004,0.0296,0.0296,0.0296,0.0296,0.0396,0.0296,0.0296,-0.0004,-0.0004,-0.0004,-0.0004,0.0396,0.0296,0.0296,0.0296,0.0296,0.0396,0.0296,0.0396,0.03606,0.03659,-0.00012,0.04849,-0.01082,-0.07008,0.06718,0.12833,0.13436,0.13724,0.13745,0.13745,0.03017,0.13765,0.13732,0.13753,0.03017,0.13766,0.1396,0.1396,0.13856,-0.00012,0.13898,0.14052,0.13967,0.13967,0.14582,0.14238,0.15559,0.15814,-0.32888,0.16547,0.18758,-0.00012,-0.00012,-0.00012,-0.00012,-0.00012,0.0302,0.0346,0.13924
78,103,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.2638,0.0538,0.0538,0.0566,0.0566,0.0566,0.0566,0.0566,0.0566,0.0566,0.0566,0.0566,0.0566,0.0582,0.0566,0.0564,0.0561,0.0559,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0638,0.0538,0.0538,0.0538,0.0538,0.0538,0.0638,0.0038,0.0638,0.0638,0.0638,0.0638,0.0638,0.0538,0.0538,0.0038,0.0038,0.0038,0.0038,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0695,0.0706,-0.0001,0.0909,-0.0201,-0.131,0.1258,0.2443,0.2579,0.2622,0.2627,0.2627,0.0566,0.2631,0.2624,0.263,0.0566,0.2632,0.2638,0.2638,0.2652,-0.0001,0.266,0.2695,0.2673,0.2673,0.2817,0.2716,0.3075,0.3405,0.4504,0.3041,0.3378,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.0567,0.0668,0.2652
88,92,0.077855,0.077855,0.007855,0.077855,0.007855,0.067855,0.067855,0.067855,0.067855,0.067855,0.067855,0.067855,0.007855,0.057855,0.057855,0.059471,0.059673,0.06157,0.062856,0.064948,0.065488,0.066176,0.06838,0.069927,0.073006,0.006971,0.083756,0.092366,0.106567,0.114109,0.127855,0.097855,0.097855,0.087855,0.077855,0.077855,0.067855,0.067855,0.067855,0.067855,0.067855,0.077855,0.077855,0.097855,0.127855,-0.042145,0.117855,0.117855,0.077855,0.067855,0.067855,0.227855,0.007855,-0.042145,-0.032145,0.157855,-0.002145,-0.012145,0.107855,0.107855,0.007855,0.007855,0.007855,0.017855,0.147855,0.177855,0.217855,-0.002145,0.077855,0.007855,0.007855,0.037855,0.001341,0.003744,0.012229,0.048408,0.019383,0.005556,0.003365,-0.015266,-0.04965,-0.103846,-0.188996,-0.188996,0.080577,-0.041791,-0.076038,-0.325919,0.070246,-0.03912,-0.012145,0.157855,0.128925,0.012349,0.104081,0.080395,0.065796,0.065796,0.036508,0.01967,0.027927,0.023392,0.020839,0.022172,0.022967,0.012195,0.012748,0.012544,0.012382,0.013805,0.077651,0.006519,0.012957
90,92,0.071111,0.071111,-0.008889,0.071111,-0.008889,0.061111,0.061111,0.061111,0.061111,0.061111,0.061111,0.061111,-0.018889,0.061111,0.061111,0.056122,0.056322,0.058223,0.059544,0.061749,0.062329,0.063078,0.065529,0.067304,0.070977,-0.010285,0.085471,0.099443,0.129252,0.150479,0.211111,0.101111,0.101111,0.091111,0.081111,0.071111,0.071111,0.061111,0.061111,0.071111,0.071111,0.071111,0.081111,0.111111,0.191111,0.051111,0.451111,0.441111,0.071111,0.071111,0.071111,0.351111,0.021111,0.061111,0.041111,0.711111,0.011111,-0.218889,0.141111,0.141111,0.021111,0.021111,0.021111,0.021111,0.231111,0.271111,0.361111,0.001111,0.291111,-0.008889,-0.018889,-0.028889,-0.003151,-0.008054,0.021558,0.044154,0.028302,0.007021,-0.011303,-0.073561,-0.176732,-0.224177,-0.135439,-0.135439,0.080885,-0.287592,-0.148235,-0.085187,0.067676,-0.284317,-0.228889,0.531111,0.425056,0.021657,0.336271,0.233119,0.18167,0.18167,0.086261,0.054782,0.057356,0.041555,0.033283,0.036672,0.039713,0.02153,0.021984,0.021818,0.021684,0.022845,0.07689,-0.010367,0.001115
92,93,0.022675,0.022675,-0.007325,0.022675,-0.007325,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,-0.027325,0.022675,0.022675,0.018491,0.01854,0.018997,0.019306,0.019807,0.019936,0.0201,0.020627,0.020996,0.02173,-0.009606,0.024298,0.026407,0.030098,0.032307,0.032675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.022675,0.032675,0.032675,0.002675,0.052675,0.052675,0.022675,0.022675,0.022675,-0.157325,0.012675,0.012675,0.002675,0.122675,-0.007325,-0.077325,0.032675,0.032675,0.012675,0.012675,0.012675,0.012675,-0.167325,-0.157325,-0.157325,-0.007325,0.142675,-0.007325,-0.017325,-0.007325,-0.008265,-0.010602,0.010955,0.013295,0.014583,0.009221,-0.014838,-0.096755,-0.224605,-0.324325,-0.334705,-0.334705,0.023536,-0.335005,-0.270015,-0.340535,0.021073,-0.339245,-0.247325,-0.387325,0.545241,0.010988,0.433587,0.302356,0.240774,0.240774,0.115951,0.055483,0.077483,0.057649,0.04714,0.05199,0.055836,0.010947,0.011094,0.01104,0.010996,0.011381,0.022836,-0.010139,0.006653
96,93,0.01833,0.01833,0.00833,0.01833,0.00833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01323,0.01326,0.01345,0.01358,0.01379,0.01385,0.01392,0.01413,0.01428,0.01458,0.00469,0.01558,0.01635,0.01763,0.01836,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,0.01833,-0.00167,0.01833,0.01833,0.01833,0.01833,0.01833,0.10833,0.00833,-0.00167,-0.00167,0.08833,-0.00167,-0.01167,0.01833,0.01833,0.00833,0.00833,0.00833,0.00833,0.02833,0.04833,0.09833,0.00833,0.17833,0.00833,-0.00167,-0.00167,0.00435,0.00393,0.00389,0.01386,0.00399,-0.0066,0.00672,0.05473,0.11918,0.16248,0.16712,0.16712,0.01529,0.16744,0.14357,0.16897,0.01431,0.16921,0.13833,0.18833,0.23498,0.00392,0.14642,-0.25586,-0.00601,-0.00601,-0.0836,-0.01482,-0.05212,-0.03654,-0.02992,-0.03054,-0.03454,0.00389,0.00399,0.00395,0.00392,0.00417,0.01502,0.00388,0.00526
95,93,0.00494,0.00494,-0.01506,0.00494,-0.01506,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,-0.00506,0.00494,0.00494,0.00406,0.00407,0.00416,0.00423,0.00435,0.00437,0.00441,0.00454,0.00463,0.00481,-0.01114,0.00551,0.00612,0.00721,0.0078,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,-0.01506,0.00494,0.00494,0.00494,0.00494,0.00494,-0.11506,0.00494,-0.02506,-0.01506,0.09494,-0.01506,-0.09506,0.00494,0.00494,0.00494,0.00494,0.00494,0.00494,-0.26506,-0.23506,-0.13506,-0.01506,0.36494,-0.01506,-0.01506,-0.01506,-0.01216,-0.00939,0.0005,0.00471,-8.00E-05,-0.00464,0.00318,0.0275,0.08942,0.14591,0.15155,0.15155,0.0053,0.1516,0.11072,0.15368,0.00465,0.15429,0.09494,0.18494,0.26557,0.0005,-0.59504,-0.06147,-0.24968,-0.24968,-0.04777,-0.0592,-0.04044,-0.03589,-0.03109,-0.03574,-0.03559,0.0005,0.00052,0.00051,0.0005,0.00055,0.00511,-0.0098,-0.0218
97,95,-0.02303,-0.02303,0.00697,-0.02303,0.00697,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,0.00697,-0.02303,-0.02303,-0.01873,-0.01875,-0.01897,-0.01911,-0.01934,-0.01939,-0.01946,-0.01968,-0.01983,-0.02011,0.00489,-0.02092,-0.02143,-0.02205,-0.02233,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.02303,-0.00303,-0.03303,-0.03303,-0.02303,-0.02303,-0.02303,0.00697,-0.01303,-0.00303,-0.00303,0.09697,-0.00303,-0.10303,-0.02303,-0.02303,-0.01303,-0.01303,-0.01303,-0.01303,-0.06303,-0.04303,-0.01303,0.00697,0.11697,0.00697,0.00697,-0.00303,0.00386,0.00664,-0.01123,-0.01636,-0.01384,-0.00285,0.00764,0.04133,0.10546,0.16123,0.16739,0.16739,-0.0207,0.16677,0.12572,0.16922,-0.01986,0.16945,0.11697,0.19697,0.28138,-0.01127,0.48157,-0.04671,-0.23515,-0.23515,-0.03065,-0.04445,-0.02581,-0.0219,-0.01794,-0.02181,-0.02181,-0.01122,-0.01138,-0.01132,-0.01127,-0.01168,-0.02048,0.00623,-0.0126
97,96,0.01359,0.01359,-0.00641,0.01359,-0.00641,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.00359,-0.03641,0.00359,0.00359,0.00832,0.00833,0.00848,0.00857,0.00872,0.00875,0.0088,0.00895,0.00905,0.00923,-0.0022,0.00981,0.01018,0.01064,0.0108,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,0.01359,-0.00641,0.01359,0.01359,0.01359,0.01359,0.01359,0.13359,0.00359,-0.00641,-0.00641,-0.04641,-0.00641,0.06359,0.01359,0.01359,0.00359,0.00359,0.00359,0.00359,0.15359,0.14359,0.13359,-0.00641,-0.10641,-0.00641,0.00359,-0.00641,-0.00306,-0.00423,0.00513,0.00585,0.00718,0.00579,-0.00642,-0.04574,-0.07577,-0.08027,-0.08002,-0.08002,0.00965,-0.08202,-0.09344,-0.08038,0.00907,-0.08157,-0.10641,-0.07641,-0.05063,0.00515,-0.14181,0.40185,-0.29872,-0.29872,0.1044,-0.03422,0.0573,0.03439,0.02813,0.02563,0.03242,0.00512,0.00522,0.00519,0.00516,0.00541,0.00949,-0.00405,-0.0308
98,97,-0.00599,-0.00599,0.00401,-0.00599,0.00401,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.03599,-0.00599,-0.00599,-0.01024,-0.01024,-0.01027,-0.01029,-0.01031,-0.01031,-0.01032,-0.01033,-0.01034,-0.01034,0.00214,-0.01028,-0.01015,-0.00985,-0.00971,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.01599,-0.01599,-0.00599,-0.00599,-0.00599,0.10401,-0.00599,-0.01599,-0.00599,-0.01599,-0.00599,0.02401,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,-0.00599,0.09401,0.09401,0.09401,-0.00599,-0.05599,0.00401,0.00401,-0.00599,0.00026,0.00186,-0.00659,-0.01053,-0.00713,0.00305,0.00144,-0.0041,0.02914,0.08092,0.0872,0.0872,-0.01031,0.08468,0.03246,0.08859,-0.01034,0.08806,0.01401,0.12401,0.23088,-0.0066,0.34,0.35559,0.52848,0.52848,0.07231,-0.07833,0.03221,0.01341,0.01082,0.00415,0.01108,-0.00658,-0.00664,-0.00662,-0.0066,-0.00675,-0.01033,0.00163,-0.04303
99,96,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0533,0.0033,0.0033,0.00204,0.00204,0.00199,0.00195,0.00189,0.00188,0.00186,0.0018,0.00176,0.00167,0.00745,0.00138,0.00112,0.00067,0.00039,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,-0.0067,-0.0067,0.0033,0.0033,0.0033,0.0433,-0.0067,0.0033,0.0033,-0.0467,0.0033,0.0633,0.0033,0.0033,-0.0067,-0.0067,-0.0067,-0.0067,0.0633,0.0633,0.0433,0.0033,-0.0667,0.0133,0.0133,0.0033,0.00797,0.00873,-0.00195,0.00563,-0.00415,-0.01238,0.01314,0.10024,0.19552,0.24281,0.24731,0.24731,0.00147,0.24952,0.23691,0.24958,0.00175,0.25067,0.2433,0.2633,0.28563,-0.00195,0.28815,0.40376,0.29244,0.29244,-0.18865,0.01903,-0.11028,-0.07172,-0.05859,-0.05665,-0.06748,-0.00195,-0.00197,-0.00196,-0.00195,-0.002,0.00155,0.00849,0.03589
100,99,-0.01223,-0.01223,-0.00223,-0.01223,-0.00223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.19223,-0.01223,-0.01223,-0.01054,-0.01054,-0.01058,-0.0106,-0.01064,-0.01065,-0.01066,-0.0107,-0.01073,-0.01078,-0.00661,-0.01097,-0.01109,-0.01132,-0.01148,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,-0.01223,0.01777,-0.00223,-0.01223,-0.01223,-0.04223,-0.01223,0.03777,-0.01223,-0.01223,-0.00223,-0.00223,-0.00223,-0.00223,0.03777,0.03777,0.01777,-0.01223,-0.06223,-0.01223,-0.00223,-0.01223,-0.00871,-0.00844,-0.00125,-0.01544,0.00155,0.01957,-0.01783,-0.12802,-0.06682,-0.03603,-0.03316,-0.03316,-0.01092,-0.03166,-0.04122,-0.0319,-0.01073,-0.03089,-0.04223,-0.02223,-0.00461,-0.00125,-0.00361,0.08804,-0.00209,-0.00209,0.46592,-0.23494,0.22952,0.11387,0.09152,0.06623,0.10319,-0.00125,-0.00126,-0.00126,-0.00125,-0.00129,-0.01087,-0.0078,-0.21418
101,99,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.24284,0.01284,0.01284,0.01294,0.01294,0.01294,0.01294,0.01294,0.01294,0.01293,0.01293,0.01292,0.01292,0.01537,0.01291,0.01284,0.01276,0.01272,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,0.02284,0.00284,0.01284,0.01284,0.00284,0.01284,0.03284,0.01284,0.01284,0.00284,0.00284,0.00284,0.00284,0.02284,0.02284,0.02284,0.01284,0.00284,0.01284,0.01284,0.01284,0.01799,0.01848,-0.00063,0.02135,-0.0056,-0.03204,0.03091,0.22802,0.26365,0.27851,0.28002,0.28002,0.01291,0.28087,0.2778,0.2808,0.01292,0.28122,0.28284,0.28284,0.28987,-0.00063,0.29146,0.3153,0.29425,0.29425,0.40795,0.25413,-0.33474,-0.18611,-0.15029,-0.12243,-0.17042,-0.00063,-0.00064,-0.00064,-0.00063,-0.00065,0.01293,0.01761,0.24981
104,101,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,0.09317,-0.00683,-0.00683,-0.00193,-0.00193,-0.00193,-0.00193,-0.00194,-0.00194,-0.00194,-0.00194,-0.00194,-0.00194,-0.00562,-0.00194,-0.00193,-0.00191,-0.0019,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,-0.00683,0.00317,-0.00683,-0.00683,-0.01683,-0.00683,0.00317,0.00317,-0.00683,0.00317,0.00317,0.00317,0.00317,0.00317,-0.00683,-0.00683,-0.00683,-0.01683,-0.00683,-0.00683,-0.00683,-0.00601,-0.0059,-0.00037,-0.00288,1.00E-04,0.00329,-0.00327,0.09175,0.10623,0.11789,0.11855,0.11855,-0.00194,0.11904,0.11741,0.11836,-0.00194,0.11909,0.12317,0.12317,0.12344,-0.00037,0.12426,0.13717,0.12568,0.12568,0.18867,0.10164,0.3682,0.03706,0.01558,-0.12333,0.00361,-0.00037,-0.00038,-0.00037,-0.00037,-0.00038,-0.00194,-0.00577,0.10073
